review,rating,timestamp
"Aplikasi paling rumit !!, sudah punya akun, giliran suruh isi kode otp tidak masuk di hp,, berulang kali berulang kali !",1,2024-11-03 07:03:05
"Aplikasi yg baik adalah aplikasi yg mempermudah akses, bukan sebaliknya.",1,2024-11-03 07:01:39
Pas di butuhin erorr!!,1,2024-11-03 07:00:27
"kode otp susah, ga masuk",1,2024-11-03 06:59:14
"Registrasi susah ,ribet",1,2024-11-03 06:56:03
"Mau daftar tapi gak masuk otp nya, udah sampai ganti nomor ttp ga bisa masuk",1,2024-11-03 06:52:59
Blok! Minta otp baru 1 jam di kirim . Aplikasi mantap,1,2024-11-03 06:47:05
"Baru tahap awal registrasi udh bermasalah seperti ini, Kode otp tidak dikirimkan padahal sudah diulang sampai 4 kali, dan dengan 2 hp juga nomor telepon yang berbeda, sangat buruk",1,2024-11-03 06:46:40
"Registrasi susah ,malah di bikin ribet ..tolong di perbaiki dong !!",1,2024-11-03 06:39:40
Apk eror gabisa nerima kode Verifikasi,1,2024-11-03 06:37:46
Mana verifikasi berjam 2 gak bisa. Tolong permudah rakyat kecil pak,1,2024-11-03 06:35:43
Mau registrasi saja susah. Via WA dan SMS sama² gak dapat kiriman OTP. Aplikasi BUMN tp kok kaya gini ya. Kalau anggaranya kecil juga gak mungkin.,1,2024-11-03 06:34:29
apk tolol verifikasi nomor telpon sudah 1 minggu gak bisa bisa tolol,1,2024-11-03 06:30:59
oook,5,2024-11-03 06:28:55
Aplikasi tolol orang mau registrasi tidak bisa aplikasi tolol,1,2024-11-03 06:21:45
"Sekelas pertamina buat aplikasi penuh trouble mohon untuk yang buat aplikasinya dikaji ulang, masak kalah dengan aplikasi lainnya. Mau daftar saja kode otp gak terkirim. Tampilan saja bagus tapi waktu digunakan gak bisa padahal sudah diinstal pake hp android maupun iphone tetap gak bisa, kalah sama buatan anak sma.",1,2024-11-03 06:20:48
Aplikasi taeee bikin ribett ajaaaa,1,2024-11-03 06:18:39
Penggantian kendaraan baru terasa lama,4,2024-11-03 06:17:19
Gmna sih ini udah daftar tinggal nunggu kode otp ngga kekirim kirim Sampek ganti nomor tetep aja ngga kekirim pusing jadinya,1,2024-11-03 06:17:02
"Ngisi data diri aja susah masukin.. ga berguna, ssmoga hidupmu ga dipersulit orang lain juga min",1,2024-11-03 06:15:09
Ga bisa nerima kode otp.,1,2024-11-03 06:10:13
"Aplikasi jelek, kode OTP nya ngga dikirim-kirim",1,2024-11-03 06:06:29
Bikin rakyat mumet aja. Ribet susah daftar.,1,2024-11-03 06:03:24
Ribet,1,2024-11-03 06:00:28
"Aplikasi nyusahin, good job 👍",1,2024-11-03 05:57:12
notifikasi susah . tidak ada respon balasan,1,2024-11-03 05:56:07
Saya,5,2024-11-03 05:55:28
"TIDAK ADA KODE UNTUK REGISTRASI, TIDAK BISA BIKIN AKUN",1,2024-11-03 05:55:05
Mantappppp.....👍👍👍👍👍,5,2024-11-03 05:54:46
"Aneh... udah 14 hari nggak bisa juga direset barcode nya. Capek capek nunggu hasil ZONK. ntah apa apa lah minyak pakai barcode. Tinggal tentukan aja mobil jenis A,B,C tidak boleh menggunakan bbm bersubsidi. Sudah selesai beres. Nggak ribet gini",1,2024-11-03 05:52:41
Rakyat mu buat sapi perah mu......,3,2024-11-03 05:50:45
semoga bisa lebih bagus & mudah lg proses pendaftaran barkot pertamina nya,5,2024-11-03 05:43:16
"Bikin susah saja .. suruh daftar kita daftar... Giliran daftar tunggu kode verifikasi sampe bengkok tidak di kirim""... Ganti aja oprator nya kerja lambat.",1,2024-11-03 05:42:06
lambat respon,2,2024-11-03 05:41:54
Saya kasih da dulu kerena belum tahu saya manfaat nya aplikasi ini ok,2,2024-11-03 05:39:20
aplikasi untuk rakyat apa menyusahkan rakyat ini sebenernya?? minta otp saja lama sekali mau daftar susah karna otp telat masuk teruss,1,2024-11-03 05:38:40
"Tidak bisa untuk buka qr code bbm subsidi, minta muat ulang twrus padahal apk sudah terupdate terbaru",3,2024-11-03 05:34:29
"Aplikasinya g bisa daftar atau registrasi, g jelas bukan ya mempermudah malah bikin sulit.. Kalau blm siap aplikasinya mnding g usah di terbitkan. Bikin susah semua",1,2024-11-03 05:28:56
Dari pasword tiba tiba berubah pin Uda minta reset by wa dan SMS ga ada satupun wa atau SMs dari aplikasi ini. Klo memang siap seharusnya lebih mudah setelah update....,2,2024-11-03 05:28:27
Tidak bisa registrasi... Verifikasi otp gada respon,1,2024-11-03 05:26:07
"di suruh daftar barcode ehh malah di persulit juga daftar nya wkwkwk, ribet emng perusahaan minyak satu ini",1,2024-11-03 05:25:51
"Cara daftar subsidi tepat susah,",2,2024-11-03 05:25:26
Kode OTP susah,1,2024-11-03 05:23:43
"Nopol kendaraan saya sudah terdaftar, padahal saya belum pernah input nopol kendaraan saya di subsidi tepat. Apakah bisa nopol kendaraan dipakai oleh orang lain yang bukan pemiliknya?Dan saya sudah lapor ke 135 dan email, tapi tidak ada solusinya. Lapor via aplikasi, harus pakai foto BPKB, sedangkan mobil saya masih kredit, BPKB posisi di leasing.Mohon solusinya dan bantuannya dari pihak yg berwenang.Jadi agak repot saya jika mau isi BBM pertalite,krn kendaraan saya setiap setiap hari jalan trus",2,2024-11-03 05:23:40
"Mengapa barcode tidak bisa di gunakan, app sudah d update... Nomor kendaraan tidak terdaftar padahal barcode sebelumnya bisa d gunakan...",2,2024-11-03 05:17:45
Okey,5,2024-11-03 05:12:51
"Sangat mempersulit,,gak bisa daftar ganguan mulu",1,2024-11-03 05:11:17
"BARANG SIAPA MEMPERSULIT, IA AKAN DIPERSULIT. . MY PERTAMINA GA GUNA. BINATANG.",1,2024-11-03 05:09:08
Heronya terlalu op..tolong di nerf biar seimbang..apalagi hero supportnya terlalu mudah buat kumpulin goldnya..,4,2024-11-03 05:08:51
Sangat buruk !!!! Mau daftar aja tidak pernah bisa,1,2024-11-03 05:08:38
"Ini gimana saya daftar kok ga di kasih kode OTP nya, lewat sms gak ada masuk lewat whatsApp juga ga ada masuk kode nya ,padahal nomer nya udah bener, gimana sih ini aplikasi, perbaiki lagi tolong ya",1,2024-11-03 05:05:10
Kendaraan tidak Ter data di Korlantas Tapi terdaftar di Samsat dan sakpole area Jateng sedangkan Pertamina cuma ambil data di Korlantas Giliran saya ke Samsat buat benerin katanya data sudah sesuai Bingung gak jelas gmn caranya Alhasil mobil saya tidak bisa bikin barcode.,1,2024-11-03 05:04:26
"Kode OTP tidak masuk², sudah antri malah tidak jadi isi minyak.",1,2024-11-03 05:00:09
Sangat bagus,5,2024-11-03 04:55:27
"Awal September 2024 sudah registrasi dan dapat QR Code, dipakai ke SPBU berhasil 👍 Terima kasih Pertamina. Oktober 2024 saat di scan QR Codenya ga bisa, kata pegawai SPBU ada updet pake QR Code baru, terpaksa daftar ulang lagi 😁",5,2024-11-03 04:50:43
"Aplikasi diciptakan untuk mempermudah penggunaan tp ini malah nyusahin, mana data BBM salah trus mau merubah susah sekali dan lambat penanganan, sudah 2 bulan pengajuan perubahan database BBM sampe sekrng blm selesai2.",1,2024-11-03 04:50:41
Bukan tambah smart malah kebalikanya ampun dah,1,2024-11-03 04:48:37
Aplikasi yg benar2 menguji kesabaran.. Sampai sekarang masih belum bisa mendapatkan barcode.. Sepertinya saya akan menyerah saja. Saya jg tidak yakin kesabaran ini akan membuahkan hasil. Yaa sudahlah. Silahkan subsidi bagi org2 yg sabar saja. Saya akan beli pertamax saja karena harganya sama dg bensin eceran,1,2024-11-03 04:44:47
"Lelet penanganan kurang optimal, registrasi awal saja tidak dikirim kirim kode OTP nya..",1,2024-11-03 04:43:37
BUSUKKKK,1,2024-11-03 04:42:07
Apaan token login ga pernah dikirim dikirim. memyusahkan saja..,1,2024-11-03 04:41:22
Sangat membantu,5,2024-11-03 04:38:15
sekelas BUMN diminta otp buat lalod nya minta ampun. haha,1,2024-11-03 04:36:33
Useless app. Daftar aja sudah super rumit,1,2024-11-03 04:33:34
"Tahun kemarin berhasil,tapi setelah byr pajak tahunan mlh disuruh update lagi dengan verifikasi kembali mlh ditolak benerapakali dengan perbaiki foto kendaraan dan Foto STNK. Sengguh membingungkan,dengan data yg sama tapi ditolak dengan alasan yg membingungkan.",1,2024-11-03 04:32:50
Apklikasi Jelek,1,2024-11-03 04:31:27
"Aplikasi tidak apaan ini verifikasi ga kluar², aplikasi burik",1,2024-11-03 04:26:50
Semoga bermanfaat dan,5,2024-11-03 04:26:08
Kirim Kode OTP susah bgt,1,2024-11-03 04:22:50
"ga jelas aplikasi mypertamina, kirim kode verifikasi OTP aja ga terkirim kirim, merepotkan saja.",1,2024-11-03 04:22:00
kode otp lama amat ga dikirim,1,2024-11-03 04:21:46
Lancar,5,2024-11-03 04:18:48
Semoga ada perbaikan,5,2024-11-03 04:16:48
kode otp tidak masuk2 sementara pengiriman dibatasi tolong di perbaiki,1,2024-11-03 04:16:11
Ok,5,2024-11-03 04:13:50
Sangat membantu,5,2024-11-03 04:12:07
Kenapa saya sdh daftar my Pertamina tapi saya tdk dapat kode barkot,1,2024-11-03 04:07:16
"Ini apl minta di update terus.. udah cape2 daftar giliran mau di pake beli bensin subsidi malah eror apl nya , coba di tingkat lg dong kenyamanannya",3,2024-11-03 04:05:21
Sumpah nih aplikasi kamprett beneh dahhh ngga bisa sama sekali kirim kode padahal udah pakek 3 nomor hp yang beda beda sama 2hp tetep aja sama mana ada batesannya kirim kode lagi Lain kali tolong kode nya jangan di batesin dong kalo emang susah Sumpah bikin ngga mood nih aplikasi,1,2024-11-03 03:59:51
Aplikasi cacat Mudah darimana. Tambah ribet.,1,2024-11-03 03:55:49
Ketauan bngt pake AI tiap di kirim ulang tanpa rubah file macem² kasus nya,1,2024-11-03 03:55:25
"Aplikasi bangke,,,dah 3kali dftar gak dpt2 kode qr,, udah dftar disetujuin,pas masuk malah katanya no NIK saya salah,, bikin mumet tau gak aplikasi kek gini",1,2024-11-03 03:53:13
Aplikasi gak membantu,1,2024-11-03 03:53:12
"Minta otp ajaa susah sekali, emang niat nyusahin sih",1,2024-11-03 03:52:46
"Susah registration harus pakai dua hape, pingin cepet bayar diregistrasi pegawai SPBU, tapi ya sudah buat pejabat saja",5,2024-11-03 03:38:34
Belum bisa di akses masuk,2,2024-11-03 03:36:19
Prosesnya mudah dan cepat,5,2024-11-03 03:30:26
Semakin menyulitkan masyarakat...aplikasi lemot...terus semangat utk menyulitkan masyarakat,1,2024-11-03 03:30:10
Seharusnya kalau membuat aplikasi bisa memudahkan penggunanya bukan mempersulit penggunanya,1,2024-11-03 03:27:08
"Apalagi baru di kode OTP aja gabisa, 3 hp udah coba gaada yg bisa mau di andro/ios gajelas",1,2024-11-03 03:22:34
aplikasi buat verifikasi aja susah 😒,1,2024-11-03 03:20:09
Mantap,5,2024-11-03 03:19:22
aplikasi belum siap go publik,1,2024-11-03 03:16:49
Solar e sulit aplikasi e ribet,3,2024-11-03 03:16:47
Manta makin sukses,5,2024-11-03 03:12:36
"Tolong perbaiki tentang kode OTP..waktu untuk mengisi OTP terlalu singkat, SMS balasan terlalu lama",2,2024-11-03 03:09:38
"Mohon di perbaiki tombol unduh, setelah update hari ini tidak bisa lagi unduh QRCODE",5,2024-11-03 03:07:33
"Lambat ngirim kode OTP masa sampai 15mnt, itupun kalau HP sleep ngulang lg registrasi dan ngulang lagi nunggu OTP",1,2024-11-03 03:07:30
Sangat sangat sangat Sangat buruk untuk aplikasi sekelas nasional,1,2024-11-03 03:07:26
Aplikasi g jelas buat daftar kode regis g d kirim kirim konyol emang konyol,1,2024-11-03 03:06:40
Aplikasi GK guna .. Daftar berkali2 otp tidak masuk2 Sudah ganti nomor jg sam,1,2024-11-03 03:04:24
TDK user friendly...👎👎👎,1,2024-11-03 03:02:04
aplikasi sampah. sangat menyusahkan. kalo ga kebutuhan buat beli minyak. males banget buat download nya,1,2024-11-03 03:02:03
My Pertamina sangat buruk pelayanan saya sudah daftar dan sudah sering pakai sekarang internal server gangguan katanya Pertamina banyak sekali bikin rakyat kecil susah,1,2024-11-03 03:00:08
"Gak bisa registrasi, OTP nya kagak dikirim, sampe percobaan nya abis",1,2024-11-03 02:57:18
"OTP TIDAK TERKIRIM BERKALI2, TELPON CALL CENTRE MALAH PENUH SUDAH MENUNGGU LAMA",1,2024-11-03 02:57:14
Aplikasi yang (tidak) sangat berguna bagi penggunanya,1,2024-11-03 02:56:04
"Daftar susah, pilihan plat hitam dan kuning aja. Plat putih tidak ada",1,2024-11-03 02:54:48
Mau registrasi tapi nunggu kode OTP gak dikirim kirim sampe habis waktu percobaannya... 👎👎👎👎👎,1,2024-11-03 02:51:44
Aplikasi asuu minta verifikasi tapi ga di kirim2 memang pemerintah makin konyoll,1,2024-11-03 02:50:44
"OTP KAGA MUNCUL MULU, UDH 5 KALI TETEP AJA,RIBED KLO MAU DARI PETUGASNYA KLO YG NGISI MOBIL MEWAH JGN DI LAYANIN",1,2024-11-03 02:50:32
Baru coba,3,2024-11-03 02:39:00
Aplikasi mempersulit,1,2024-11-03 02:37:53
Mau daftar aja gak bisa bisa,2,2024-11-03 02:35:19
Sulit untuk masuk pin sudah bener tetap gak bisa masuk,3,2024-11-03 02:34:42
"Di-update malah gak bisa masuk ke aplikasi,,.hadegh",1,2024-11-03 02:33:41
Setelah di update malah syaa tidak bisa login dengan alesan akun diblokir mohon lah untuk diperbaiki jangan dipersulit.,1,2024-11-03 02:32:34
Setelah diupdate malahan ngga bisa login,4,2024-11-03 02:30:01
Ini aplikasi yang belum siap launching tapi udah ada di playstore🤣🤣,1,2024-11-03 02:28:19
suruh update malah gk bisa kebuka mna dah isi saldo 300rb,1,2024-11-03 02:28:09
Udah update jelek gabisa login pek,1,2024-11-03 02:26:11
Setelah update kok jadi susah untuk log in??,1,2024-11-03 02:25:15
Login aja ga bisa2 gi mana mau isi bensin ini . Aplikasi nya sangat tidak baik Verfikasi kendaraan foto dan stnk sdh jelas masi aja di riject . Mau bikin susah rakyat aja,1,2024-11-03 02:24:56
"Mau registrasi kirim otp aja lama banget, ga jelasss",1,2024-11-03 02:21:13
"pin sudah benar , sudah dicatat , malah gagal login , terblokir juga , aplikasi gak bagus !!",1,2024-11-03 02:20:24
"Aplikasi minta update,, Pas update malah kaga bisa masuk!! Bosokkk bangett kaga danta,, Kadang Lag udh top up kaga muncul nominal uangnya 😌😌😌,,, Malah bikin ribet,bukan bikin mudah",1,2024-11-03 02:18:52
"udah daftar, sudah terkonfirmasi,, konfirmasi barcode berhasil, cek error'. Cek lewat aplikasi disuruh masukin data ulang lagi liat barcode . Tidak sistematis.. malah menjlimet.. mending beli di eceran atau di swasta aja .. g**blok!!",1,2024-11-03 02:17:51
Mantapppp,5,2024-11-03 02:13:07
Nopol sesalu tidak sesuai ditolak.,1,2024-11-03 02:06:00
Tetap banyak birokrasi 🤣,1,2024-11-03 02:05:13
"Apk gak guna,kurang responsif kurang cepat penanganan.kendaraan dah di balik nama didaftarin malah masih ajukan banding... Dah nunggu 1bulan ajukan banding masih aja lum bere2...sangat lelet...percuma bikin barcode klo kayak gini... Maaf klo bisa di perbaharui lagi.",1,2024-11-03 02:01:29
Taat peraturan pemerintah ....insyaallah,5,2024-11-03 01:59:33
Baik,5,2024-11-03 01:51:14
lebih mudah,5,2024-11-03 01:49:43
terimakasih pembaharuan sistem makin memudahkan transaksi dan info² titik spbu terdekat mantap terima kasih pertamina,5,2024-11-03 01:47:18
Mudah dan simpel menggunakannya,5,2024-11-03 01:46:00
"Untuk ukuran aplikasi milik negara, Kwalitasnya very bad. Loading lemot, terlalu sering Auto Logout, email OTP verifyfikasi login terlalu lama dikirimkan sampai tidak berlaku lagi. Harapanya segera diperbaiki",1,2024-11-03 01:39:34
Susah di gunakan paling ribet,1,2024-11-03 01:36:36
APLIKASI PALING TOLOL SEALAM SEMESTA!!! GUE BUKA APP INI CUMA PENGEN DAPETIN BARCODE TAPI NTAH DIBAGIAN MANA DAPETINNYA!! TOLOL YANG BIKIN!!!,1,2024-11-03 01:27:15
Tambah rumit udah bisa kedaftar tambah dapat email suruh ajukan banding setelah ajukan banding tidak bisa input data kacau aplikasinya. Sama dengan aplikasi cok njaran!!!!,1,2024-11-03 01:27:07
Optimalkan fungsi 135!!!! Jgn pencitraan doanb,5,2024-11-03 01:22:33
mantap,5,2024-11-03 01:16:34
Terlalu ribet,1,2024-11-03 01:15:31
Ok sangat membantu,5,2024-11-03 01:15:26
Ini aplikasi tidak ramah Malah di persulit,1,2024-11-03 01:04:48
"Sangat menyusahkan pendaftaran sudah suskses tpi mengunduh kode qr di minta pin klaim ,,padahal pin klaim blom di kirim ,,pas beli bensin ke pom ,di jlasin eeh mlah karyawan pom nya semua gk ada yg ngerti ,,,ini juga yg menglolah aplikasi juga sprti nya lebih tidak paham lagi",1,2024-11-03 01:04:40
Alhamdulillah cukup bagus aplikasi ini untuk mendapatkan fasilitas subsidi bbm,5,2024-11-03 00:58:04
Sangat berguna,5,2024-11-03 00:51:24
Aplikasi busuk,1,2024-11-03 00:43:04
"Intinya aplikasi ini belum siap contoh nya daftar pun tidak bisa dilakukan sedang kan data sudah lengkap tolong aplikasinya diperbaiki dan perbarui biar mudah didaftar dan mudah digunakan kalo sudah di area spbu (aturan menghidupkan hp di SPBU jadi rawan dan sangat berbahaya..!!! )karena sudah ada aturannya si semua SPBU, tks",1,2024-11-03 00:37:22
"Keren sih, cuman belakangan kita ga bisa isi full lagi baru bayar. Sistemnya sekarang sebutkan nominasi rupiah baru bayar. Gmn kalau kita sebutkan nominasinya rupiah tau tau luber Tankinya? Ga bahaya k?",5,2024-11-03 00:26:40
"Aplikasi yang nyusahin rakyat kecil, daftar nya susah, plat nomor kendaraan sudah terdaftar ""katanya , padahal belom pernah daftar sama sekali. Gak ada Otak yang bikin aplikasi",1,2024-11-03 00:23:33
Kenapa setelah update malah voucer my pertamina yosinoya saya dan voucer sociolla saya tidak bisa di muat ulang dan disitu tertulis kadaluarsa padahal voucer nya belum di gunakan dan tanggal tenggang penggunaanya masih sampai desember ? Tolong perbaiki lagi sistem nya ini saya mau claim voucer malah tidak bisa bagaimana ini ?,2,2024-11-03 00:04:32
"Qode QR BBM saya, verifikasi TIDAK pernah berhasil... Padahal mobil saya Toyota calya 1200 CC ... Tks Pertamina 🙏",5,2024-11-02 23:58:54
Klakuan siapa ini ea di bikin ribet kyk gini,1,2024-11-02 23:52:38
"apa ngak ngak tega, harus daftar aja pake NPWP, yg blom punya kasih nanyak, rata2 penguna angkot, nela2 in. cari pom yg ngak pake barkot, katanyamendingan isibensin Vivo apa sell, bikin ribet aja😞😡😡😡😡",1,2024-11-02 23:26:56
"Pada tahun 2022, saya sudah mendaftar dan mendapatkan kode QR. Namun karena peraturan penggunaan QR tersebut belum berlaku saat pembelian bensin, saya abaikan aplikasi ini. Saat peraturan diberlakukan, saya coba masuk ke aplikasi lagi dan mencoba mengambil QR, namun terkendala. Lupa password dan bahkan katanya nomor kendaraan sudah pernah didaftarkan. Saya jd bingung, jika sudah didaftarkan dan lupa password, mengapa tetap tidak bisa mengambil QR ?",1,2024-11-02 23:23:13
Ok,3,2024-11-02 23:13:50
Mau minta kode balcodnya selalu ditolak tolong alasannya kendaran anda sudah terdaftar padahal kita sudah daftar tapi masih ditolak klu mau buat aplikasi jgn dipersulit,1,2024-11-02 23:13:43
"Baru aja download, masih mau registrasi aplikasi mengalami bug tiba-tiba keluar dengan sendirinya..",3,2024-11-02 23:10:29
"Bagus, mempermudah transaksi",5,2024-11-02 22:43:31
Selalu bersama rakyat Dan untuk rayat,5,2024-11-02 22:26:16
Mantap tapi login susah masuk cocok untuk yang suka bobol akun,5,2024-11-02 22:23:07
Belom bisa dipakai,1,2024-11-02 22:22:41
"Aolikasi eror terus malah bikin makin sudah... Seperti disengaja agar tidak bisa beli bbm subsidi,",2,2024-11-02 21:52:12
Aplikasinya di buka error terus. Ribet,1,2024-11-02 21:44:16
Kota subsidi di barkod saya habis terus.pada hal bukan mobil saya yg mengisi solar..bagai mana caranya untuk mendapatkan barkod baru,1,2024-11-02 21:27:29
pembaruan sistem nya terlalu lama menghambat transaksi aja,1,2024-11-02 21:19:40
"Baru juga mau daftar malah gk bisa, kocak",2,2024-11-02 21:07:58
"Mau isi bensin saja rumit,pendaftaran rumit,aplilasi eror.tdk siap pakai aplikasi mending di hilangkan sistemnya skalian hilangkan subsidinya biar tdk rumit",1,2024-11-02 21:01:12
Ok,5,2024-11-02 21:00:50
Bagus,5,2024-11-02 20:59:11
"saya mau isi bensin lewat my pertamina tidak bisa, KALO TIDAK SIAP JANGAN BUAT APLIKASI YANG MERUGIKAN, INI TIDAK BISA DIPAKAI QR!!! APLIKASI ANDA TIDAK BISA DI PAKAI INI WOI, SAYA ISI BENSIN GAK BISA,,,SUDAH BARCODE JUGA TETAP GAK BISA APLIKASI TOLOL",1,2024-11-02 18:22:37
"Tiap login, mohon maaf terjadi kesalahan sistem",1,2024-11-02 17:22:59
"Saya kurang setuju dengan kebijakan harus menggunakan barcode,untuk menyaring agar BBM bersubsidi tepat sasaran.karena 1.tidak semua target subsidi memiliki smartphone 2.banyak masyarakat kita usia 40-60 yg masih buta teknologi 3.tidak efisien nya waktu 4.menyebabkan kemacetan",1,2024-11-02 17:13:43
Internet kenceng dibilang gak ada koneksi Payah,1,2024-11-02 17:11:31
"Aplikasi sialan,, lagi mepet malah perbaikan ,,sial",1,2024-11-02 16:27:42
Aplikasi mempersulit rakyat. Mau aplikasinya laku tapi dengan cara mewajibkan orang untuk download. Registrasi juga susah. Kalo emang aplikasinya belum siap ga usah pake cara mewajibkan dulu. Bikin aturan yang kok yang selalu nyusahin rakyat.,1,2024-11-02 16:09:29
Sungguh susaaaaah untuk mendapatkan Barcode...sdh daftar diarahkan kembali untuk daftar klik daftar lagi...unjung2nya Kesalahan Id ato pasword ato data diri salah...sudah mengulang2 hingga berkali2 tetep tidak bisaaaaa....,1,2024-11-02 15:47:45
Ini gimana kok tetiba gagal menampilkan saldo gopay padahal nomor sudah disamakan (?),2,2024-11-02 15:08:09
Tidak bisa login padahal no hp dan pin sudah benar,1,2024-11-02 14:49:26
"Warga negeriku blm saatnya ke level ini. Ketika 60%warganya masih tinggal di pedesaan yang miskin sinyal internet. Dan di SPBU gak boleh aktifkan HP, bapak",1,2024-11-02 14:38:45
"Aplikasi bobrok, kalo bikin aplikasi bikin juga tim tester, ini bobrok tapi langsung launching. Kocak",1,2024-11-02 14:28:20
Bagus,5,2024-11-02 14:28:13
Mudah dan sangat membantu,5,2024-11-02 14:26:57
Gak ada solusi... Apa gunanya apk ini,1,2024-11-02 14:18:40
Gak jelas! Ribet nggak praktis !!! Aplikasi tidak mudah digunakan .. buruk!,1,2024-11-02 13:37:25
"Sudah reset pasword, berkali2 sudah benar paswordnya tetep aja salah pasword sampai terblokir harus nunggu 30 menit, apa gak ada solusi lain???",1,2024-11-02 13:25:38
Semenjak pake barcode pelayanan di pom bensin sangat sangat lama lelet membuat emosi. Uda gitu petugas cuma 1 orang lagi,1,2024-11-02 13:19:09
Verifikasi account untuk pendaftaran BBM subsidi sudah hampir 2 bulan mandek dengan status tidak jelas. Tidak ada notifikasi apa-apa. Seperti aplikasi yang tidak pernah diurus. Entah seberapa serius perusahaan milik rakyat yang tidak efisien ini mau mengelola aplikasi dan mengurusi prosedur yang sudah dibuatnya. Aplikasi ngga JELAS!,5,2024-11-02 13:13:38
masih bingung dengan cara mendownload QR.melalui email dan browser tetap TDK bisa.mohon bantuan nya,5,2024-11-02 13:12:10
"Aplikasi dengan sistem yg belum matang , sudah daftar namun saat login tidak terdaftar, giliran udah bisa sekarang terkendala dengan memasukan data kendaraan yg selalu ditolak dengan alasan stnk sudah diupload/kendaraan sudah diupload lah , ribet sekali aplikasi ini",1,2024-11-02 13:09:35
Nopol saya ditolak kayak susah dipakai orang padahal saya blm daftar,1,2024-11-02 12:56:23
"Ciri Ciri Aplikasi Pemerintah, Daftar, Isi data lengkap, Gabisa login. Tolong Google Play di delist aja aplikasi pemerintah mending pake mesin fotokopi aja",1,2024-11-02 12:49:38
good,5,2024-11-02 12:47:22
"gda guna memperlambat,skrang di pom udah bisa maen hp kerenn",1,2024-11-02 12:18:14
Aplikasi Jokedog,1,2024-11-02 12:16:12
Perlu lebih profesional,5,2024-11-02 12:12:05
"Terimakasih kepada Pemerintah Republik Indonesia , dengan adanya Aplikasi myPertamina ini kami pengguna Pertalite Subsidi tepat sasaran, sangat mudah untuk menggunakan Aplikasi myPertamina",5,2024-11-02 11:16:41
Scan qris di SPBU tidak bisa baca.,2,2024-11-02 10:55:54
"Sudah mengajukan banding, data lengkap semua dan sudah disetujui pihak pertamina tetapi waktu daftar ulang tetap sudah terdaftar. Ribeet bener ini aplikasi..",1,2024-11-02 10:43:35
"saya tidak puas dengan aplikasi ini, dimana saat saya mendaftarkan kendaraan saya untuk mendapatkan Barcode Subsidi Tepat tidak bisa dan saya ulang tetap sama tertulis ""Terjadi kesalahan pada sistem"" saya rasa saya dipersulit dengan aplikasi ini. Sangat tidak puas:(",2,2024-11-02 10:34:22
Aplikasi coba yang jelas.untk pendaftar ajk gagal terus.klau egk ada gunanya hapus ajk aplikasi dari play store,1,2024-11-02 10:17:33
Aplikasi menyusahkan,3,2024-11-02 10:14:11
baik,5,2024-11-02 09:25:35
Ruwet,1,2024-11-02 09:24:38
Gagunaaaaaaaaaaaaaaa ribet mau daftar aja ribet gagal mulu gagunaa,1,2024-11-02 08:49:41
"👉lagi🔂🔁 itu hhh h3hiih hhh ___339tlkkkkhhh hhhh hja h, oi oi oi oi oi oi jiji 33_",5,2024-11-02 08:15:37
Eror dan tidak bisa daftar,1,2024-11-02 08:11:12
Ok,5,2024-11-02 08:08:50
"Aplikasi mintannace, tidak bisa buka QR. Sudah komplin ke email, tp tidak ada reapon.",1,2024-11-02 08:07:32
aplikasi jelek siapa sih yg bikin,1,2024-11-02 08:00:24
"Buat daftar subsidi tepat aja susah n ribet banget,perbaiki lagi lah pelayanannya",5,2024-11-02 07:54:31
Ga jelas barcode gua hilang,1,2024-11-02 07:49:10
"Ini aplikasi tidak terintegrasi dengan Pom bensin yang ada di Duri Riau, sudah mengisi berkali-kali tidak ada datanya tampil di Akun saya. Kemudian ada juga sekali waktu pom bensin Jalan Sudirman malah memoto QR Code saya, itu untuk apa ya, sementara di sebelah saya waktu itu mereka mengisi jerigen sepertinya ada ratusan liter yang ditaruh dalam mobil. Jadi apa fungsinya QR code saya perlihatkan kalau begini, saya trauma mengisi di sana karena diphoto bukan di scan, kemudian tak tampil isiannya.",1,2024-11-02 07:37:31
Aplikasi my Pertamina gak bisa di pake ke smua SPBU banyak pada nolak pake my Pertamina,1,2024-11-02 07:34:11
Ikutin aja,5,2024-11-02 07:22:53
"SETIAP MAU MENGIRIM DATA TERJADI KESALAHAN PADA SISTEM, MANA BAKAL NUNGGU 2 MINGGU LAGI LU KALO MAU BIKIN APLIKASI PASTIIN DULU SUDAH BERJALAN DGN OPTIMAL, KALO KAYAK GINI BUKANNYA MEMPERMUDAH MALAH MEMPERSULIT... KOCAK PERTAMINA!",1,2024-11-02 07:18:36
"Kenapa klaim barcode susah, not found server internal error gmn ini mksdnya",4,2024-11-02 07:14:57
Kenapa slalu salah pin? Jika tersedia bintang 0 akan saya berikan bintang 0,1,2024-11-02 07:05:13
keren,5,2024-11-02 06:59:01
Keren,5,2024-11-02 06:58:09
"Kocak woi , aplikasi taeee , udah jelas jelas nopol sesuai trs foto stnk sudah jelas , malah keterangan nya stnk tidak jelas dan di tolak , udah lah pindak ke shell aja",1,2024-11-02 06:55:57
Aplikasi selalu eror,1,2024-11-02 06:40:31
gampang keluar sendiri,5,2024-11-02 06:30:47
Tdk bisa buka subsidi yepat padahal sudah terdaftar,2,2024-11-02 06:22:38
